id,category,field,answer_type
6716d9d79a515af7907b768b,Computer Science/AI,機械学習、最適化、ニューラルネットワーク,exactMatch
6717b2e1961c5de74922e610,Computer Science/AI,人工知能、回路設計、診断システム,exactMatch
6717dd24e8666ff79cdd82b0,Computer Science/AI,プログラミング言語、形式言語とオートマトン,multipleChoice
671802a3e2dff1f07a1b0508,Computer Science/AI,グラフ理論、アルゴリズム設計,exactMatch
671805c78b88f01935b58255,Computer Science/AI,並列計算、コンパイラ設計,multipleChoice
67180e9b814516d5f513eb3c,Computer Science/AI,機械学習、最適化,multipleChoice
671906908b9cbfc7b2fd972c,Computer Science/AI,計算複雑性理論,multipleChoice
671929c60fa7bca6462f63a3,Computer Science/AI,暗号理論,exactMatch
67192b9472c6fd14e759e369,Computer Science/AI,暗号理論,exactMatch
67192d7e0fa7bca6462f63a9,Computer Science/AI,自然言語処理(NLP)、機械学習,exactMatch
671963d90f87e9920aff9d11,Computer Science/AI,アルゴリズム、計算複雑性,multipleChoice
6719c737e08d3c6d7fa52736,Computer Science/AI,形式言語・オートマトン、構文解析,multipleChoice
6719f92b62a994eccd9f964b,Computer Science/AI,アルゴリズム、計算幾何学、機械学習,exactMatch
671ad37634dde826ba049e91,Computer Science/AI,グラフ理論、データベース理論,exactMatch
671b5c079296c3d8d76aaac8,Computer Science/AI,確率論、マルコフ連鎖、アルゴリズム,exactMatch
671b7f4458b64c53882ad080,Computer Science/AI,アルゴリズム グラフ理論 計算幾何学,exactMatch
671bbb559a1f658e2a088aa8,Computer Science/AI,計算理論,exactMatch
671bf785fc1ad15079783d89,Computer Science/AI,アルゴリズム・情報理論,exactMatch
671e91503152969a09cb5ef8,Computer Science/AI,計算理論,exactMatch
671f0c8fd0f22fd6e50482ef,Computer Science/AI,プログラミング、数値計算,exactMatch
671f1702e4e6b61540b0bdb4,Computer Science/AI,プログラミング,exactMatch
671f351f8b7ca154256661b6,Computer Science/AI,データ分析、統計モデリング、計量経済学,multipleChoice
671f367975523fe63c0a8b64,Computer Science/AI,コンピュータグラフィックス,exactMatch
671f8aa5e8fbfa3cf02ce3b6,Computer Science/AI,分散・並列計算,exactMatch
671f941e919b83ce036e80d9,Computer Science/AI,アルゴリズム、グラフ理論,exactMatch
671fb4ddf2a13c812068cdd7,Computer Science/AI,暗号学,exactMatch
671fcbe9f0bea11129a5ed0a,Computer Science/AI,機械学習、ベイズ推論,exactMatch
672037fcb27d565463a1dff2,Computer Science/AI,機械学習,multipleChoice
67205943fdd1c7b924f99713,Computer Science/AI,アルゴリズム、プログラミング,exactMatch
672059fde8e4162530496e8f,Computer Science/AI,アルゴリズム、計算理論,exactMatch
672065f65681ce2b6f5a08a0,Computer Science/AI,ニューラルネットワーク,multipleChoice
6720a7b54f57949fff72b9f3,Computer Science/AI,機械学習、自然言語処理,multipleChoice
6720e064a9e1d1cc990cc8e0,Computer Science/AI,自然言語処理(NLP)、情報検索,multipleChoice
6720ff8a198910fd26b01224,Computer Science/AI,アルゴリズム、数論、プログラミング,exactMatch
67213709fc2538200af2e939,Computer Science/AI,アルゴリズム、最適化、計算幾何学,exactMatch
67214969c04654cf47135a4e,Computer Science/AI,アルゴリズム、動的計画法,exactMatch
672159ba5e72a826f1dcf4d6,Computer Science/AI,アルゴリズム,exactMatch
67216b3c8238b402204d3432,Computer Science/AI,計算幾何学,exactMatch
672189d1c98941f2d2d34400,Computer Science/AI,ブロックチェーン,exactMatch
6721998686e95ac1054387b3,Computer Science/AI,自然言語処理(NLP)、暗号理論,exactMatch
672285d7e604c7c1efbd6af3,Computer Science/AI,オペレーティングシステム、ソフトウェア工学,exactMatch
67228ecf93273f2ea4d39e3e,Computer Science/AI,アルゴリズム、プログラミング,exactMatch
6722ae097f84054950978f61,Computer Science/AI,量子コンピューティング,exactMatch
6722f2b2f3aeb8d4f9cf83ab,Computer Science/AI,量子コンピューティング,multipleChoice
672302db3fe7fa5018b75c16,Computer Science/AI,分散・並列計算機ブロックチェーン,multipleChoice
672309a572e4abc960be3774,Computer Science/AI,暗号学,multipleChoice
6723ac21af0a31f10468be05,Computer Science/AI,数値計算、暗号学,multipleChoice
6723b96ad08035d13d467d54,Computer Science/AI,計算幾何学,exactMatch
6723cdf07a517fb44dd35e47,Computer Science/AI,アルゴリズム、計算幾何学,exactMatch
67241607454d2eee0ceef762,Computer Science/AI,プログラミング,multipleChoice
67241d9a1e38e5f4e7b2b183,Computer Science/AI,プログラミング,multipleChoice
67249d57d91756473725533a,Computer Science/AI,人工知能、ニューロモルフィックコンピューティング,multipleChoice
6724ea8fef7ca78ae041e22d,Computer Science/AI,グラフアルゴリズム、計算理論,multipleChoice
6724f5c20c7d03e5a66cce4b,Computer Science/AI,分散・並列計算、アルゴリズム,exactMatch
6724fa4d8a668910353a6c75,Computer Science/AI,アルゴリズム、量子コンピューティング,multipleChoice
672524c7e6807ea2c8372c3b,Computer Science/AI,分散・並列計算、データ処理、アルゴリズム設計,exactMatch
672538bc6d762e2b5184b6cf,Computer Science/AI,サイバーセキュリティ,multipleChoice
67253a0b13c1aec29d1f1841,Computer Science/AI,ゲームプログラミング、物理シミュレーション、アルゴリズム,exactMatch
6725840f6681c277a5f9e487,Computer Science/AI,情報理論、通信理論,exactMatch
67258bcd9fc853c16713ec17,Computer Science/AI,データベース,exactMatch
67258d077991f4a7cd4c359c,Computer Science/AI,データベース,exactMatch
6725a933e10373a976b7e2a2,Computer Science/AI,機械学習、ニューラルネットワーク,multipleChoice
6725b22cf0e7323addabf758,Computer Science/AI,プログラミング、アルゴリズム、人工知能,exactMatch
6725f12226992c47ce3a7ec3,Computer Science/AI,アルゴリズム、理論計算機科学,exactMatch
6725f64785e54acc9a6323ed,Computer Science/AI,ロボティクス,exactMatch
6726012526992c47ce3a7f00,Computer Science/AI,,exactMatch
67260a2a8f9ce8a272ed4e9a,Computer Science/AI,プログラミング,exactMatch
672642510078e0b26fc15845,Computer Science/AI,コンピュータアーキテクチャ、数値計算,exactMatch
67264341699c78200b0177e5,Computer Science/AI,計算複雑性理論,multipleChoice
6726669dcb8f46f45799b5a8,Computer Science/AI,理論計算機科学,exactMatch
6726c7e9d2ad475e400669c7,Computer Science/AI,,exactMatch
67c584061122dc051c09a25a,Computer Science/AI,理論計算機科学,exactMatch
6726dc196cd52b493ac990e4,Computer Science/AI,アルゴリズム,multipleChoice
6726e3bf4aeb5af8ca49e254,Computer Science/AI,機械学習,exactMatch
67279eea8416b7e045c83b93,Computer Science/AI,ゲーム人工知能,exactMatch
67291a9877c129a9659171a5,Computer Science/AI,理論計算機科学,exactMatch
6729ed087c934b95927b958c,Computer Science/AI,暗号学,exactMatch
672be113f0b152f5e0c9e635,Computer Science/AI,地理情報システム(GIS)、アルゴリズム,multipleChoice
672beb9f82b4db7134bff5f5,Computer Science/AI,計算理論,exactMatch
672bf01199b43edbc86d142e,Computer Science/AI,機械学習、計算理論,exactMatch
672cf9ab1abdeca725a6c993,Computer Science/AI,認知科学、人工知能,exactMatch
672d33eb99799bd05725ea25,Computer Science/AI,暗号理論、自然言語処理,multipleChoice
672d9a18a3ca2744fbeb434f,Computer Science/AI,アルゴリズム、データ構造,exactMatch
672dceba64a3350407a69646,Computer Science/AI,コンピュータアーキテクチャ、アルゴリズム、プログラミング,exactMatch
672e1ba8e62456d8519fb95b,Computer Science/AI,データベース、プログラミング,multipleChoice
672e24f117ed86a6ef9def55,Computer Science/AI,プログラミング,exactMatch
672f6cfd609b665328565e5c,Computer Science/AI,プログラミング,exactMatch
672f72e3609b665328565e6b,Computer Science/AI,プログラミング,exactMatch
672f769a47d2f4c7ca9ff5f5,Computer Science/AI,ゲーム理論,exactMatch
672f7b5d47d2f4c7ca9ff600,Computer Science/AI,ゲーム理論,exactMatch
673025aa4524fef4d81b65d9,Computer Science/AI,暗号理論、自然言語処理,exactMatch
67327daab33b7d6a440fecf0,Computer Science/AI,計算複雑性-アルゴリズム,exactMatch
6732a2af28fef5271839ac29,Computer Science/AI,機械学習-数学（線形代数、四元数）-自然言語処理,exactMatch
67330386bda81b2106f720dc,Computer Science/AI,暗号理論、アルゴリズム、映画データ解析,exactMatch
67332b7198af9f49ad5d743a,Computer Science/AI,信号処理、アルゴリズム,exactMatch
67342e67f4b4302fe71048c8,Computer Science/AI,量子コンピューティング、哲学、信号処理,multipleChoice
67359d62d473013adeed83e0,Computer Science/AI,コンピュータアーキテクチャ、プログラミング,exactMatch
6735bfec24a805ed5fc0d055,Computer Science/AI,コンピュータアーキテクチャ-プログラミング-数値計算,exactMatch
673602ff4859597c5ce341a2,Computer Science/AI,画像処理,multipleChoice
6736102de42febe40ab150af,Computer Science/AI,計算機アーキテクチャ、物理シミュレーション、プログラミング,exactMatch
673627bc10ec0a5f859365ce,Computer Science/AI,プログラミング,exactMatch
67367227d9ae2dd73efeded6,Computer Science/AI,強化学習,multipleChoice
6736bd0c2f3638e3bc109888,Computer Science/AI,コンピュータグラフィックス,exactMatch
6736c1646828e4a0cd54d756,Computer Science/AI,暗号学、量子コンピューティング,multipleChoice
6736c43123d0fb145461cc78,Computer Science/AI,コンピュータアーキテクチャ-プログラミング-数値計算,exactMatch
6736ddc7ab70ca0b4ee6a2e6,Computer Science/AI,分野:アルゴリズム、動的計画法(DP)、計算幾何学,exactMatch
6736e111c3870d903d810ce2,Computer Science/AI,コンピュータアーキテクチャ、プログラミング、計算物理学,exactMatch
6736f655e51e5ebba186a75d,Computer Science/AI,コンピュータアーキテクチャ、プログラミング、計算物理学,exactMatch
6736f9f6badaad51129ec932,Computer Science/AI,ゲーム理論、最適化、人工知能,exactMatch
673701a01baae2c519a9765a,Computer Science/AI,ゲーム理論、形式言語とオートマトン、強化学習,exactMatch
67371496e04511118435d5a4,Computer Science/AI,分散・並列計算機、プログラミング,exactMatch
67371c15d09c0e422ae36585,Computer Science/AI,プログラミング,exactMatch
67372563fb093fc159cc7912,Computer Science/AI,プログラミング,exactMatch
67373220a4d09488d430f640,Computer Science/AI,プログラミング,exactMatch
6737328119fe786391fedd8a,Computer Science/AI,自然言語処理(NLP)、機械学習,exactMatch
673735ce90a20eb348edbe16,Computer Science/AI,,exactMatch
6737b03e324a519fe6eaca58,Computer Science/AI,計算理論,exactMatch
6737d3148ebd5a3e08cacd4d,Computer Science/AI,プログラミング,exactMatch
67381b2862660a32c77bfe3d,Computer Science/AI,セキュリティ、グラフ理論、計算複雑性,exactMatch
6738936964b4aaf164087959,Computer Science/AI,ソフトウェア,exactMatch
6738d6a4475748524584b23c,Computer Science/AI,知識表現、オントロジーアライメント,multipleChoice
6738da53028ebe6f5c2ae07a,Computer Science/AI,知識グラフ、AI倫理、公平性評価,exactMatch
6738e0e90afc5078575438a9,Computer Science/AI,知識グラフ、自然言語処理、認知科学,exactMatch
67391de141c297471963efc6,Computer Science/AI,コンピュータグラフィックス,exactMatch
6739691ecea30e65e1f96876,Computer Science/AI,強化学習,multipleChoice
673a2e0e1832025ec235f9aa,Computer Science/AI,分散・並列計算機知識グラフ,exactMatch
673a32a842a12c80ec5f8012,Computer Science/AI,知識グラフ自然言語処理機械学習,exactMatch
673a33fb2d5ce2b6500f4b48,Computer Science/AI,知識グラフ統計学ネットワーク科学,exactMatch
673a97d7414ad0600dc7819e,Computer Science/AI,コンピュータビジョン空間認識,exactMatch
673b955f2ddd80745b6bd232,Computer Science/AI,計算複雑性理論,exactMatch
673e53fe9c1787f33fd0b965,Computer Science/AI,プログラミング視覚的プログラミング,exactMatch
673e6cb6dd8bb70cf2be5e47,Computer Science/AI,量子コンピューティング,exactMatch
673f2753312f953d9f7fc051,Computer Science/AI,プログラミング,multipleChoice
673ffbd26fcd58c71515bdee,Computer Science/AI,ネットワークセキュリティ、グラフ理論、論理プログラミング,exactMatch
6749b01bf1f47be487dd2508,Computer Science/AI,数値計算、アルゴリズム、プログラミング,exactMatch
67581f18abd39842c40bd2fd,Computer Science/AI,人工知能、計画問題,exactMatch
67621c9152d4856784239c35,Computer Science/AI,機械学習、最適化、カーネルメソッド,exactMatch
676433a3921b0ce4e14c557f,Computer Science/AI,コンピュータビジョン、ロボティクス,multipleChoice
676625d01ac4d6b20625ea51,Computer Science/AI,ラムダ計算、型理論,exactMatch
677aa5cd551cfd44a7e6eaaa,Computer Science/AI,最適化、線形計画、混合整数線形計画(MILP)、ニューラルネットワーク,exactMatch
677ad03c307d6c1c47c4e41e,Computer Science/AI,プログラミング,exactMatch
67830266ae4b98740df9a9ce,Computer Science/AI,ニューラルネットワーク、機械学習,exactMatch
6786bc24d006270154ff7030,Computer Science/AI,難解プログラミング言語、視覚プログラミング、人工知能,exactMatch
67c6d685a86f62873609508f,Computer Science/AI,画像認識、自然言語処理,exactMatch
67d52597f7120a10b39abc74,Computer Science/AI,自然言語処理、画像認識,exactMatch
66ea12d21684c1846037a28d,Engineering,ソフトウェア工学,multipleChoice
66eaa5ddc7a3252f0f3fe53f,Engineering,金属工学,exactMatch
66ec02c52ec65d6153428744,Engineering,化学工学,multipleChoice
66ec8ab4b489956467209e0c,Engineering,電気工学,exactMatch
66ee1745f77f20ac4db1fd7b,Engineering,材料工学,exactMatch
66f02d3f022a2fa8918f215c,Engineering,機械工学,exactMatch
66f2298b868e51658baf900a,Engineering,流体力学,exactMatch
66f2cda3b508188b6e7328a8,Engineering,物流、システム工学,exactMatch
66f85b33881bc7c87a8fc0e9,Engineering,航空宇宙工学,exactMatch
66fc49ef5067ff35e6302b7f,Engineering,機械工学,exactMatch
66fc4d3a9a78ab495d9f2aba,Engineering,電気工学,exactMatch
66fc5d63d90ebe461bfd0cab,Engineering,材料工学,multipleChoice
66fc7c4c1d39fbf6d8bcdcdc,Engineering,電気工学,exactMatch
67aacfd513ec9e1a16359d51,Engineering,計算機工学,exactMatch
66fc7ed699d3b5d0fbbad745,Engineering,電気工学,exactMatch
66fd6e4007a5eeb48898d67b,Engineering,電気工学,exactMatch
66fd758e29f96fd9d054df43,Engineering,通信工学,exactMatch
66fddfcfb3108418b8a5566a,Engineering,電気,exactMatch
66fea05ccb66b0e85c55ee51,Engineering,電気,exactMatch
66febb7d2cb8fd8d04bcce70,Engineering,金属,multipleChoice
670489fcedc6951c9585de8f,Engineering,システム工学、応用数学,exactMatch
6709255fd7d58adb84aa5ffb,Engineering,電子工学、材料工学,exactMatch
670db60f6f63b774df6f4daa,Engineering,材料工学,multipleChoice
670eb27fd2f45b1198c87766,Engineering,材料工学,exactMatch
6713e7a2ab68083faeb3fc70,Engineering,機械工学,exactMatch
67172e1baa2a71966f8c8f38,Engineering,土木工学,exactMatch
67173a11ffe2e8bed48b717f,Engineering,土木工学,exactMatch
671747cb2b794168e3ad2c52,Engineering,土木工学、構造工学,exactMatch
67175c6d4b3fa6d2c1eb66dd,Engineering,土木工学,exactMatch
671a567961c380782c9eea17,Engineering,機械工学,exactMatch
671ac42e34dde826ba049e63,Engineering,金属工学、電気工学,multipleChoice
671b8934c34d9c2c760b4818,Engineering,電気工学,exactMatch
671ba7b447e34cf4ed747b30,Engineering,,exactMatch
671d279f3f722db6ba359bd3,Engineering,電気,exactMatch
671d6502b996cf9936d1afd0,Engineering,電気,exactMatch
671d97e729e7fde7166e4743,Engineering,環境、土木,multipleChoice
671eb856c357c6b4f73592dd,Engineering,環境、流体力学,exactMatch
671ebbf35cc535d3e94216ac,Engineering,システム工学,exactMatch
671ee48a3b4aac040ec0bd85,Engineering,電気工学,multipleChoice
671ee72aec85f81abd7a2f92,Engineering,電気工学,multipleChoice
671ee933019b32e00d827382,Engineering,電気工学、流体工学,multipleChoice
671eeb53c1a668a6c81e5993,Engineering,電気工学,multipleChoice
671ef4bd6edc2afd6995897b,Engineering,電気工学,multipleChoice
671ef8426edc2afd69958982,Engineering,電気工学,multipleChoice
671f07b1d0f22fd6e50482e7,Engineering,電気工学,multipleChoice
671f0b0c7301fac39660e7a3,Engineering,電気工学,multipleChoice
671fadb2272218e5d336a33f,Engineering,光学,multipleChoice
671faf8171f6aa7bd1e604cd,Engineering,光学,multipleChoice
671fb0b7298c0d11670fc561,Engineering,確率論、統計学、品質管理,exactMatch
671fe6ee8ff35abcfbaac4f8,Engineering,電気工学,multipleChoice
671fec80cee768cca0b65e5a,Engineering,電気工学,multipleChoice
671fee7b3fdf9b50dcb7ca58,Engineering,電気工学,multipleChoice
6720066a447f1bb0370f36b1,Engineering,電気工学,multipleChoice
6720077fe15dd61079c852d0,Engineering,電気工学,multipleChoice
672008fbc069a3895d1114d6,Engineering,電気工学,exactMatch
67200a2974329cbaaf1fba1c,Engineering,電気工学,exactMatch
67200a8a3e7f561778c0c65c,Engineering,電気工学,exactMatch
67200b2f79e871b075407673,Engineering,電気工学,exactMatch
672011cd74329cbaaf1fba33,Engineering,電気工学,exactMatch
672012bc74329cbaaf1fba35,Engineering,電気工学,exactMatch
67204651d0ab339b4b7f9145,Engineering,電気工学,exactMatch
67204727dab51faf6135e7e2,Engineering,電気工学,exactMatch
672049a4452d0bd5546e11f1,Engineering,電気工学,exactMatch
6720e3181eadad18da2de66c,Engineering,土木工学,exactMatch
67d317cab57b67a3417a4969,Engineering,電気工学,multipleChoice
6721135a6f862f1a6ba292b3,Engineering,電気工学,exactMatch
672113f76f862f1a6ba292b9,Engineering,電気工学,exactMatch
67211971d9397a0c64dba82a,Engineering,電気工学、エネルギー工学,multipleChoice
672119ecd9397a0c64dba82c,Engineering,電気工学、エネルギー工学,exactMatch
67217ea5262eafa82562cc28,Engineering,電気工学、機械工学,exactMatch
67223944bb174709043a2641,Engineering,機械工学、材料工学,multipleChoice
672241b67d612873ced61e20,Engineering,材料工学、環境工学,exactMatch
6722728827542064f9b14815,Engineering,材料工学、溶接工学,multipleChoice
67227aaf9679954247c9c0ad,Engineering,電子工学、半導体工学,exactMatch
6722dbdfb130fe3b3b76ad18,Engineering,土木工学,exactMatch
6722ed574ef505a6876b2a85,Engineering,土木工学,exactMatch
6722f749a05636887d7b529f,Engineering,熱工学,exactMatch
6723977a2460a4b2c86caee8,Engineering,電気工学,exactMatch
672423111ebc6d08d02c7f2d,Engineering,医用工学,multipleChoice
6724fa2d262cac26e3c38364,Engineering,材料工学,exactMatch
6728b69ce3c03cd66bc102fe,Engineering,材料工学、機械工学,multipleChoice
672ce1d6ce33946794b97a88,Engineering,材料工学,exactMatch
6734d0fd45aa0757a21c4ddc,Engineering,金属工学、機械工学,multipleChoice
6735cd220c703cedb6f1646a,Engineering,光学工学,exactMatch
67367c1af50c5f8bfc321f34,Engineering,光学工学,exactMatch
6736945a5a7f4f59e4731c4d,Engineering,交通工学,exactMatch
67370a26144baed9dcabbe11,Engineering,機械工学、熱工学、構造工学,exactMatch
67372089f362584fff2ae1f9,Engineering,電気工学,exactMatch
673819ece4ea03183132a556,Engineering,機械工学、材料工学,exactMatch
6738243f9b3842b348242430,Engineering,材料工学、化学工学,exactMatch
6738b35e0cf19fed829b4838,Engineering,材料工学,multipleChoice
6738cefd95e33e8ed213be70,Engineering,通信工学,exactMatch
6738d83df02fdab01eba410c,Engineering,数学、コンピュータサイエンス,multipleChoice
6739e82ba0d19bb8d127ad6c,Engineering,材料工学,exactMatch
6739fdd1e27e1ce214359d62,Engineering,コンピュータ工学,exactMatch
673a24cae2c1660fd4a8ab7f,Engineering,電気工学,exactMatch
673bd7048229809fa3ec5653,Engineering,電気工学,exactMatch
6750df09c905be9066a3980c,Engineering,電気工学、機械工学、生物工学,multipleChoice
67572db350ff3671b773ebf2,Engineering,航空工学,exactMatch
676226f6fbdba9bd68127327,Engineering,航空工学,exactMatch
6764e7288b94f44efa6eb452,Engineering,材料工学、光学,exactMatch
678ed6acd3b675111409b815,Engineering,ソフトウェア工学,multipleChoice
676d64b87016c143f4d10eca,Engineering,機械工学,exactMatch
66ec5131c583351821bff661,Engineering,材料工学,exactMatch
66eb37bb2b3ac1255c97d905,Engineering,熱工学,exactMatch
66eb707cb1d5bf033573afa3,Engineering,熱工学、流体力学,exactMatch
676f30b2c0f9a20a47cd3211,Engineering,化学工学、物理化学,exactMatch
676eab45ffe565c7842c6bad,Engineering,熱工学、流体力学、非線形動力学,exactMatch
676e80174843a4cc3bc62ff5,Engineering,航空宇宙工学,exactMatch
676edcd5fc03fd7d07467628,Engineering,化学工学,exactMatch
6771217e251029ed2eca577a,Engineering,化学工学,multipleChoice
66b727d367968fa27f2dddda,Physics,量子場理論、数学物理,exactMatch
66b827b9b64deaedfbb997a2,Physics,高次元重力理論、Kaluza-Klein理論、場の量子論,exactMatch
66e89ebe7361982cbfbc5952,Physics,量子ホール効果、トポロジカル物性,exactMatch
66e8e8864c478c24f1a7e7b8,Physics,一般相対論、場の量子論,exactMatch
66e9032060abc895aedcf460,Physics,気象学,exactMatch
66e9100b48468f864f861b90,Physics,応用物理学,exactMatch
66e94a88b78e263c565b17ee,Physics,現代物理、トポロジカル物性,exactMatch
66e9e6b3c27ad6bc46adbc20,Physics,現代物理、トポロジカル量子場理論,exactMatch
66eb968f69502893cf210115,Physics,量子物理、固体物理,exactMatch
66eda111ea64e37f9218600c,Physics,応用物理、電磁気学,exactMatch
66f28cc8b866ea3f1f4e95f5,Physics,応用物理、電磁気学,exactMatch
66f2dee46721a56e35d20300,Physics,応用物理、天体物理,multipleChoice
66f378a504165ae3e4f46de9,Physics,応用物理,multipleChoice
66f56cf9ee58cb70d2bff0e9,Physics,応用物理、量子物理,exactMatch
66f86bbb27a30cecdc2d6c7e,Physics,応用物理、プラズマ物理,multipleChoice
66f8cff8469c315e2c9ed2f6,Physics,応用物理、光学,multipleChoice
66fb417395a8e2fc57e479d7,Physics,古典物理,exactMatch
66fc45034293a9638d7e0f47,Physics,天体物理学,exactMatch
66fc56f5d90ebe461bfd0c9c,Physics,現代物理学、場の理論、ホログラフィック原理,exactMatch
66fc5ed440e3b3e56869687f,Physics,原子力物理学,exactMatch
66fc6a20d90ebe461bfd0cc7,Physics,量子場理論,exactMatch
66fcbb1e2c2f679cc795985f,Physics,プラズマ物理学、宇宙物理学,exactMatch
66fedc469c638aee1c0b6db1,Physics,電気回路理論、応用物理学,exactMatch
6702db18a423c5b9f9c1c49c,Physics,量子力学、分子物理学,exactMatch
6702df0bf9b93417fbae272c,Physics,原子核物理,exactMatch
67036eec810cc41df802051d,Physics,応用物理,exactMatch
670402f0bae67686d8aef3e8,Physics,統計物理、熱力学,exactMatch
6704465caf0a436d92c65160,Physics,量子情報科学,exactMatch
6707425209b8f334446ed3e2,Physics,量子物理学,exactMatch
6707d229ce18c3c60d66c712,Physics,結晶物理学,exactMatch
670ad4fbb4aea214feb705d3,Physics,応用物理,multipleChoice
670e88d674a7c40e93dd1a5c,Physics,現代宇宙論、素粒子物理学,exactMatch
670fe03ef99389b3c7942186,Physics,統計物理学、凝縮系物理学,exactMatch
670fe86a7e294dc6ad20c1ba,Physics,量子力学,exactMatch
671330c663349ba0f6c822b1,Physics,量子力学,exactMatch
6713cedd6978edcd74f82863,Physics,統計物理学,exactMatch
67153bd7f588f3f15b038f5b,Physics,統計物理学,exactMatch
67154da65a8d78b045561f82,Physics,統計物理学,exactMatch
6715f373a35b028a9e88c09f,Physics,材料力学,exactMatch
67169906187dc7ac4a7ae1a8,Physics,原子物理学,multipleChoice
6717ebf9d1edff0614647df5,Physics,天文学,exactMatch
671a22850b52f35047c0b230,Physics,応用物理、電磁気学,exactMatch
671a246d8479d8185c4d4435,Physics,幾何学的トポロジー、微分幾何学,exactMatch
671b14a6a05f8889abb23bf0,Physics,古典物理、一般相対論,exactMatch
671bb1348b80a27571baf0d3,Physics,原子核物理、統計物理学,exactMatch
671bd4fb69d17f19519341dc,Physics,原子核物理、計算物理学,multipleChoice
671d25bc8258d39a94ba00fb,Physics,応用物理、電磁気学,exactMatch
671da6a76070b7a055069624,Physics,原子物理,exactMatch
671e3d672637abea9c147ba1,Physics,量子物理,multipleChoice
671ec6d8a695a5847b48c39a,Physics,量子物理、分子物理、光物理,exactMatch
671eefbfb6d7145231fa28e4,Physics,電磁気学,multipleChoice
671f1f0bb0b665acec70c3aa,Physics,応用物理学,multipleChoice
671f6889490be3e9a159f485,Physics,応用物理学、車両動力学,exactMatch
671f7a4a1bcf902a1bca1eca,Physics,応用物理学、超伝導物理学,exactMatch
671f7f334db66145d9e41f1f,Physics,量子物理学、物性物理学,multipleChoice
671f8a0781665b519321d818,Physics,物性物理学、結晶物理学,exactMatch
671fbb0cc6abf8266c1892ca,Physics,量子力学、量子光学,multipleChoice
671fd62fc40008a5a756fea4,Physics,電磁気学、量子光学,exactMatch
671feb0424e49a0a566a7883,Physics,電磁気学,multipleChoice
671ff43951f8a38cb737b3d4,Physics,核融合物理学,exactMatch
6720241e20239af7af582ae1,Physics,,exactMatch
6720449622c03e062e242dd2,Physics,古典物理、流体力学,exactMatch
672072c945e7bc8f5c2dd1ba,Physics,相対論的物理学,exactMatch
67208aa0563d776c82113daa,Physics,流体力学、古典力学,exactMatch
6720a9feec461e4c6a4e2c3a,Physics,量子物理学、暗号理論,multipleChoice
6720c10ac6e0d9a4953b636f,Physics,応用物理、波動力学,exactMatch
6720e184a9e1d1cc990cc8e9,Physics,古典物理、応用物理,exactMatch
6720fda3febecf1a8b9b083d,Physics,古典物理、電磁気学,exactMatch
672104511e9aa94fc1e215da,Physics,古典物理,exactMatch
67213cb9043b1e724244a1c6,Physics,量子化学,exactMatch
6721767ddb8105efc71a7d1b,Physics,電磁気学,exactMatch
67218f865b0747ce2231d48c,Physics,古典物理学,exactMatch
672257b388e407d7eb077431,Physics,応用物理、超伝導物理,exactMatch
67225b0a9e5897be2aec5257,Physics,応用物理、光学,multipleChoice
67225f3cf135fd983a87bc1f,Physics,統計力学、熱力学,multipleChoice
6722613b4152cab57c187de5,Physics,量子情報理論,exactMatch
6722809eb0e7186e733d6838,Physics,古典力学、天体物理学,exactMatch
672295eda223ce4156c54839,Physics,古典力学,exactMatch
67229b1f5a95bf7d096a6319,Physics,量子物理,multipleChoice
6722cb976bc44598e1fd09be,Physics,原子核物理,exactMatch
672302bdbc9e7202ad89ccd3,Physics,量子化学、原子核物理,exactMatch
67230d6e736f03c0e4c1adee,Physics,現代物理、場の量子論,exactMatch
672333955d82e15ca8e37afb,Physics,量子力学,exactMatch
672338c7348c6cb89bd6a7a4,Physics,量子力学,exactMatch
6723a99824c5cdbe41028a46,Physics,古典力学、天体物理学,multipleChoice
6723bf036e47cec0509b5caf,Physics,天体物理学,exactMatch
6723daed271ddeec8bacb9be,Physics,応用物理学,exactMatch
6723e60719c334bc13515f01,Physics,応用物理学、電磁気学,exactMatch
67242914911674ab1b5d9036,Physics,相対論的力学,exactMatch
67249cc8709ecff358139741,Physics,現代宇宙物理学、素粒子物理学,exactMatch
6724e29c42ec04c22a24aab0,Physics,応用物理、光学,exactMatch
6724f652efed730d1aaef326,Physics,応用物理、電磁気学,exactMatch
6725267ae9d3782179d4a5ff,Physics,量子場理論,exactMatch
6725280ff2e932808735b2e8,Physics,量子力学,exactMatch
67253690bcd1c268662e77bb,Physics,一般相対論、場の理論,multipleChoice
6725562814a5e4119e612733,Physics,量子化学、応用物理,exactMatch
672588e1f71812e186947615,Physics,応用物理、原子核物理,multipleChoice
6725e204e46049e7f2d2a192,Physics,現代物理、量子物理,exactMatch
6725e382086428ce4e2fa8d6,Physics,古典物理,exactMatch
6725e42052e181595c8bf328,Physics,原子核物理,multipleChoice
6725f4199a1073f00ecc2312,Physics,物理化学,multipleChoice
672600b226992c47ce3a7efe,Physics,天体物理学,exactMatch
67260355aaf7cd419fd01af6,Physics,天体物理学、古典物理学,exactMatch
672669616633802b43ad2332,Physics,地球物理学、宇宙物理学,multipleChoice
6727716f45a3c3a9020e2732,Physics,古典物理学、応用物理学,exactMatch
6728be777ed2554b747b3d65,Physics,量子場理論,exactMatch
